,Unnamed: 0,make_model,body_type,price,km,hp,Type,Upholstery,Displacement,Fuel,Comfort_Convenience,Extras,Safety_Security,First_Registration,Body_Color,door_numbers,seat_numbers,Gearing_Type,consumption_comb,consumption_city,co2_emission
181,181,Audi A1,Compact,17450,38344,70,Used,Cloth,0.999,BENZINE,14,3,14,2016.0,Black_,5,5,Automatic,4.4,5.2,104
182,182,Audi A1,Sedans,17445,45276,110,Used,_Black,1.395,BENZINE,16,5,16,2016.0,Red,4,5,Automatic,4.7,5.8,109
183,183,Audi A1,Compact,17370,16607,70,Used,_Black,0.999,BENZINE,13,2,15,2018.0,White_,5,4,Automatic,4.4,5.2,104
184,184,Audi A1,Compact,17350,26462,70,Used,_Black,0.999,BENZINE,15,3,13,2016.0,Black_,5,5,Automatic,4.4,5.4,102
185,185,Audi A1,Compact,17900,62000,66,Used,_Black,1.422,DIESEL,13,3,14,2017.0,White_,5,4,Automatic,3.8,4.3,99
186,186,Audi A1,Compact,17930,40257,85,Used,_Black,1.598,DIESEL,17,5,16,2017.0,Black_,5,5,Automatic,3.8,4.4,99
187,187,Audi A1,Compact,17920,36709,85,Used,_Black,1.598,DIESEL,14,1,13,2016.0,Black_,5,4,Automatic,3.8,4.4,99
188,188,Audi A1,Sedans,17900,25330,70,Used,_Other,0.999,BENZINE,4,1,10,2017.0,Grey_,4,5,Automatic,4.5,5.4,103
189,189,Audi A1,Compact,17900,11300,66,Used,_Other,0.999,DIESEL,19,1,13,2016.0,Grey_,5,4,Automatic,3.9,4.5,117
190,190,Audi A1,Compact,17900,10170,70,Used,_Black,0.999,BENZINE,13,4,13,2018.0,Grey_,5,4,Automatic,4.6,5.6,102
191,191,Audi A1,Sedans,17900,12260,85,Used,_Other,1.598,DIESEL,12,1,14,2018.0,Silver,4,4,Automatic,4.0,4.6,105
192,192,Audi A1,Compact,17900,44604,70,Used,_Blue,0.999,BENZINE,15,3,14,2016.0,Red,5,5,Automatic,4.2,5.0,100
193,193,Audi A1,Sedans,17900,25751,71,Used,_Other,0.999,BENZINE,6,1,10,2017.0,Beige,4,4,Automatic,4.4,5.0,102
194,194,Audi A1,Sedans,17900,13000,70,Used,_Other,0.999,BENZINE,15,2,15,2017.0,Blue_,4,4,Automatic,4.4,5.4,102
195,195,Audi A1,Sedans,17900,63136,70,Used,_Other,0.999,BENZINE,12,3,13,2016.0,Grey_,4,4,Automatic,4.4,5.4,102
196,196,Audi A1,Sedans,17900,21900,85,Used,Cloth,1.598,DIESEL,2,1,8,2017.0,Beige,4,4,Automatic,3.7,4.3,97
197,197,Audi A1,Sedans,17900,23357,70,Used,_Black,0.999,BENZINE,3,1,10,2016.0,Blue_,4,4,Automatic,4.4,5.4,102
198,198,Audi A1,Compact,17900,40000,110,Used,_Black,1.395,BENZINE,16,4,15,2016.0,White_,5,4,Automatic,5.0,6.1,116
199,199,Audi A1,Sedans,17900,63136,70,Used,_Other,0.999,BENZINE,12,3,13,2016.0,Grey_,4,4,Automatic,4.4,5.4,102
200,200,Audi A1,Sedans,17890,27950,92,Used,_Black,1.395,BENZINE,15,2,15,2016.0,Silver,4,5,Automatic,4.9,6.2,112
201,201,Audi A1,Sedans,16900,3150,70,Used,_Other,0.999,BENZINE,4,1,10,2016.0,Blue_,4,4,Automatic,4.4,5.4,102
202,202,Audi A1,Compact,17900,4810,70,Used,_Black,0.999,BENZINE,13,4,13,2018.0,White_,5,5,Automatic,4.6,5.6,102
203,203,Audi A1,Sedans,16900,32700,66,Used,_Other,1.422,DIESEL,8,1,10,2017.0,Blue_,4,4,Automatic,4.0,4.5,104
204,204,Audi A1,Compact,16900,67790,66,Used,_Black,1.422,DIESEL,19,4,16,2016.0,Red,5,5,Automatic,4.0,4.4,104
205,205,Audi A1,Sedans,17890,63500,85,Used,_Grey,1.598,DIESEL,16,3,14,2017.0,Silver,4,5,Automatic,3.8,4.4,99
206,206,Audi A1,Sedans,17900,37702,93,Used,_Other,1.395,BENZINE,11,1,11,2017.0,Blue_,4,4,Automatic,4.9,6.2,112
207,207,Audi A1,Sedans,17900,40164,66,Used,_Grey,1.422,DIESEL,18,2,16,2017.0,Grey_,4,4,Automatic,3.8,4.3,101
208,208,Audi A1,Sedans,16900,47750,71,Used,_Other,0.999,BENZINE,10,2,10,2016.0,White_,4,5,Automatic,4.4,5.0,102
209,209,Audi A1,Compact,16890,39600,92,Used,_Black,1.395,BENZINE,13,2,11,2016.0,Black_,5,5,Automatic,5.2,6.7,123
210,210,Audi A1,Sedans,16890,29200,70,Used,_Black,0.999,BENZINE,15,1,12,2016.0,Red,4,4,Automatic,4.4,5.4,102
211,211,Audi A1,Sedans,16880,32103,70,Used,_Black,0.999,BENZINE,13,1,12,2016.0,Grey_,4,4,Automatic,4.4,5.4,102
212,212,Audi A1,Compact,16880,19700,70,Used,_Black,0.999,BENZINE,14,2,12,2017.0,Red,5,4,Automatic,4.4,5.4,102
213,213,Audi A1,Compact,16880,6680,70,Used,_Other,0.999,BENZINE,13,3,13,2017.0,Blue_,5,4,Automatic,4.4,5.2,104
214,214,Audi A1,Sedans,16880,49100,92,Used,_Black,1.395,BENZINE,12,4,10,2016.0,Grey_,4,4,Automatic,5.1,6.6,121
215,215,Audi A1,Compact,16879,30348,92,Used,_Black,1.395,BENZINE,14,1,12,2016.0,Silver,5,5,Automatic,5.2,6.7,123
216,216,Audi A1,Compact,16870,7680,66,Used,_Other,1.422,DIESEL,15,2,10,2017.0,Blue_,5,4,Automatic,4.1,4.6,109
217,217,Audi A1,Sedans,16850,36400,66,Used,_Other,1.422,DIESEL,16,3,18,2016.0,Black_,4,4,Automatic,4.0,4.5,104
218,218,Audi A1,Sedans,16840,49800,92,Used,_Black,1.395,BENZINE,15,1,15,2016.0,Blue_,4,5,Automatic,4.9,6.2,112
219,219,Audi A1,Compact,16830,50200,92,Used,_Black,1.395,BENZINE,16,5,14,2016.0,White_,5,4,Automatic,4.9,6.2,112
220,220,Audi A1,Sedans,16876,47500,92,Used,_Black,1.395,BENZINE,13,1,11,2016.0,Blue_,4,5,Automatic,4.9,6.2,112
221,221,Audi A1,Compact,16820,24762,70,Used,_Black,0.999,BENZINE,15,3,12,2017.0,Brown_,5,5,Automatic,4.4,5.2,104
222,222,Audi A1,Sedans,16800,36236,70,Used,_Grey,0.999,BENZINE,9,2,8,2016.0,Blue_,4,5,Automatic,5.1,6.2,114
223,223,Audi A1,Compact,16790,38831,92,Used,_Black,1.395,BENZINE,13,1,12,2016.0,Brown_,5,4,Automatic,5.2,6.7,123
224,224,Audi A1,Sedans,16780,18556,66,Used,_Black,1.422,DIESEL,14,1,14,2017.0,Black_,4,4,Automatic,3.7,4.2,97
225,225,Audi A1,Compact,16530,36625,85,Used,_Black,1.598,DIESEL,19,3,13,2016.0,White_,5,4,Automatic,4.0,4.8,106
226,226,Audi A1,Sedans,16500,25000,92,Used,_Other,1.395,BENZINE,7,1,10,2016.0,Brown_,4,5,Automatic,4.9,6.2,112
227,227,Audi A1,Sedans,16500,36041,85,Used,_Other,1.598,DIESEL,3,1,13,2017.0,Black_,4,5,Automatic,4.0,4.6,105
228,228,Audi A1,Sedans,16500,36500,85,Used,_Other,1.598,DIESEL,15,5,14,2016.0,Red,4,5,Automatic,3.7,4.3,97
229,229,Audi A1,Sedans,16500,66000,85,Used,_Grey,1.598,DIESEL,7,2,12,2016.0,Blue_,4,5,Automatic,3.7,4.3,97
230,230,Audi A1,Sedans,16490,90000,66,Used,_Other,1.422,DIESEL,12,3,13,2016.0,Black_,4,4,Automatic,3.9,4.5,102
231,231,Audi A1,Sedans,16490,14000,70,Used,_Grey,0.999,BENZINE,15,2,15,2016.0,Red,4,4,Automatic,4.4,5.2,104
232,232,Audi A1,Sedans,16490,16081,70,Used,_Black,0.999,BENZINE,12,3,12,2016.0,Blue_,4,4,Automatic,4.4,5.2,104
233,233,Audi A1,Sedans,16480,32863,92,Used,_Black,1.395,BENZINE,8,2,12,2016.0,Brown_,4,5,Automatic,4.9,6.2,112
234,234,Audi A1,Sedans,16480,54889,70,Used,_Black,0.999,BENZINE,13,1,14,2016.0,White_,4,4,Automatic,4.4,5.2,104
235,235,Audi A1,Sedans,16450,18392,70,Used,_Black,0.999,BENZINE,15,3,13,2016.0,White_,4,4,Automatic,4.4,5.4,102
236,236,Audi A1,Compact,16480,40800,92,Used,_Black,1.395,BENZINE,15,1,15,2016.0,Blue_,5,5,Automatic,4.9,6.2,113
237,237,Audi A1,Compact,16480,60490,66,Used,_Black,1.422,DIESEL,18,5,15,2016.0,Blue_,5,4,Automatic,4.1,4.6,109
238,238,Audi A1,Compact,16444,33142,70,Used,_Black,0.999,BENZINE,14,3,14,2016.0,White_,5,4,Automatic,4.4,5.4,102
239,239,Audi A1,Compact,16430,40500,92,Used,_Black,1.395,BENZINE,13,1,14,2016.0,Black_,5,5,Automatic,5.1,6.6,121
240,240,Audi A1,Sedans,16443,13819,92,Used,_Black,1.395,BENZINE,15,1,13,2016.0,Black_,4,5,Automatic,4.9,6.2,112
241,241,Audi A1,Sedans,17300,18800,66,Used,_Other,1.422,DIESEL,7,4,12,2016.0,Black_,4,4,Automatic,3.8,4.3,99
242,242,Audi A1,Sedans,17240,40550,92,Used,_Black,1.395,BENZINE,8,1,12,2016.0,Black_,4,4,Automatic,4.9,6.2,112
243,243,Audi A1,Sedans,17150,25000,70,Used,_Other,0.999,BENZINE,16,3,15,2016.0,Black_,4,4,Automatic,4.4,5.4,102
244,244,Audi A1,Sedans,17000,46000,85,Used,_Other,1.598,DIESEL,1,1,7,2017.0,White_,4,4,Automatic,3.7,4.3,97
245,245,Audi A1,Compact,16999,31987,85,Used,_Black,1.598,DIESEL,14,4,14,2017.0,Blue_,5,4,Automatic,4.0,4.6,106
246,246,Audi A1,Sedans,16999,52800,110,Used,_Black,1.395,BENZINE,19,7,18,2016.0,Grey_,4,4,Automatic,4.7,5.8,109
247,247,Audi A1,Sedans,16995,57178,66,Used,_Other,1.422,DIESEL,9,3,11,2016.0,Black_,4,4,Automatic,3.9,4.5,102
248,248,Audi A1,Sedans,16990,36500,85,Used,_Other,1.598,DIESEL,13,4,16,2017.0,Black_,4,4,Automatic,4.0,4.6,105
249,249,Audi A1,Sedans,16990,14000,70,Used,_Other,0.999,BENZINE,9,1,10,2017.0,White_,4,5,Automatic,4.4,5.0,102
250,250,Audi A1,Compact,16980,59500,92,Used,_Black,1.395,BENZINE,17,2,15,2016.0,Red,5,4,Automatic,5.1,6.3,117
251,251,Audi A1,Sedans,16970,26861,85,Used,_Grey,1.598,DIESEL,10,4,14,2016.0,Silver,4,5,Automatic,3.9,4.3,107
252,252,Audi A1,Compact,16950,13200,70,Used,_Grey,0.999,BENZINE,11,3,13,2018.0,Black_,5,4,Automatic,4.4,5.4,102
253,253,Audi A1,Compact,16975,19177,70,Used,_Black,0.999,BENZINE,16,2,14,2017.0,Red,5,4,Automatic,4.4,5.2,104
254,254,Audi A1,Compact,16950,19044,70,Used,_Black,0.999,BENZINE,15,3,11,2017.0,Black_,5,4,Automatic,4.6,5.6,102
255,255,Audi A1,Compact,16930,40500,70,Used,_Black,0.999,BENZINE,14,4,13,2016.0,White_,5,4,Automatic,4.4,5.2,104
256,256,Audi A1,Sedans,16900,33000,66,Used,_Other,1.422,DIESEL,17,4,13,2017.0,Red,4,4,Automatic,4.0,4.5,104
257,257,Audi A1,Compact,16900,21000,66,Used,_Black,1.422,DIESEL,16,2,12,2017.0,Silver,5,4,Automatic,3.8,4.3,99
258,258,Audi A1,Sedans,16900,58033,85,Used,_Other,1.598,DIESEL,1,1,7,2016.0,Black_,4,4,Automatic,3.7,4.3,97
259,259,Audi A1,Sedans,16900,32000,85,Used,_Other,1.598,DIESEL,2,1,8,2017.0,Beige,4,5,Automatic,3.7,4.3,97
260,260,Audi A1,Sedans,17890,12500,70,Used,_Black,0.999,BENZINE,16,1,13,2016.0,Grey_,4,4,Automatic,4.5,5.5,103
261,261,Audi A1,Sedans,17890,36530,66,Used,_Black,1.422,DIESEL,17,2,13,2017.0,Black_,4,4,Automatic,3.8,4.3,99
262,262,Audi A1,Compact,17880,5991,70,Used,_Grey,0.999,BENZINE,15,2,10,2018.0,Grey_,5,4,Automatic,4.4,5.2,104
263,263,Audi A1,Sedans,17880,33306,70,Used,_Black,0.999,BENZINE,17,4,13,2017.0,White_,4,4,Automatic,4.4,5.4,102
264,264,Audi A1,Compact,17850,52896,92,Used,_Black,1.395,BENZINE,15,2,14,2016.0,Black_,5,4,Automatic,4.9,6.2,112
265,265,Audi A1,Sedans,17750,32000,85,Used,_Black,1.598,DIESEL,20,4,16,2017.0,Red,4,4,Automatic,4.0,4.6,106
266,266,Audi A1,Compact,17820,9998,92,Used,_Black,1.395,BENZINE,14,1,12,2017.0,Grey_,5,5,Automatic,4.9,6.2,112
267,267,Audi A1,Sedans,17790,49198,66,Used,_Other,1.422,DIESEL,11,3,13,2016.0,Grey_,4,4,Automatic,3.9,4.5,102
268,268,Audi A1,Sedans,17777,28600,66,Used,_Black,1.422,DIESEL,16,2,11,2017.0,Black_,4,5,Automatic,3.8,4.3,99
269,269,Audi A1,Sedans,17820,59000,92,Demonstration,_Black,1.395,BENZINE,15,2,13,2017.0,White_,4,5,Automatic,5.0,6.2,113
270,270,Audi A1,Sedans,17770,10300,70,Employee's car,_Black,0.999,BENZINE,13,3,13,2018.0,Beige,4,4,Automatic,4.4,5.4,102
271,271,Audi A1,Sedans,17700,24550,70,Used,_Other,0.999,BENZINE,4,1,10,2017.0,Grey_,4,5,Automatic,4.4,5.4,102
272,272,Audi A1,Sedans,17700,26000,85,Used,_Black,1.596,DIESEL,13,4,14,2016.0,Black_,4,4,Automatic,3.6,4.0,94
273,273,Audi A1,Compact,17700,40800,70,Used,Cloth,0.999,BENZINE,16,3,11,2016.0,Blue_,5,5,Automatic,4.4,5.4,102
274,274,Audi A1,Compact,17700,24550,70,Used,_Other,0.999,BENZINE,19,1,13,2017.0,Grey_,5,4,Automatic,4.4,5.4,102
275,275,Audi A1,Compact,17660,7701,51,Used,_Black,0.999,BENZINE,11,2,11,2018.0,Silver,5,5,Automatic,4.4,5.4,102
276,276,Audi A1,Sedans,17650,19500,92,Used,_Other,1.395,BENZINE,16,3,13,2017.0,Silver,4,4,Automatic,4.9,6.2,112
277,277,Audi A1,Sedans,17650,45605,66,Used,_Black,1.422,DIESEL,17,5,11,2017.0,Black_,4,4,Automatic,3.8,4.3,101
278,278,Audi A1,Sedans,17530,45200,92,Used,_Black,1.395,BENZINE,15,2,14,2016.0,Blue_,4,4,Automatic,4.9,6.2,112
279,279,Audi A1,Sedans,17500,22500,70,Used,_Other,0.999,BENZINE,13,3,13,2017.0,Silver,4,4,Automatic,4.2,5.0,97
280,280,Audi A1,Compact,15420,44585,85,Used,_Black,1.598,DIESEL,15,1,11,2016.0,Black_,5,4,Automatic,3.8,4.4,99
281,281,Audi A1,Sedans,15250,32750,70,Used,_Black,0.999,BENZINE,14,2,14,2016.0,White_,4,5,Automatic,4.4,5.4,102
282,282,Audi A1,Sedans,15250,61980,66,Used,_Black,1.422,DIESEL,14,1,15,2016.0,Black_,4,4,Automatic,3.8,4.3,99
283,283,Audi A1,Sedans,15190,37500,70,Used,_Black,0.999,BENZINE,10,1,1,2017.0,Blue_,4,5,Automatic,4.4,5.0,102
284,284,Audi A1,Sedans,15090,63668,85,Used,_Black,1.598,DIESEL,17,4,14,2016.0,White_,4,5,Automatic,3.5,4.3,92
285,285,Audi A1,Sedans,15200,49600,66,Used,_Black,1.422,DIESEL,13,4,12,2016.0,Black_,4,4,Automatic,3.9,4.5,102
286,286,Audi A1,Compact,15180,76275,85,Used,_Other,1.598,DIESEL,15,2,12,2016.0,Red,5,4,Automatic,4.0,4.8,106
287,287,Audi A1,Sedans,15380,46900,85,Used,_Other,1.598,DIESEL,13,5,14,2016.0,Brown_,4,4,Automatic,4.0,4.8,106
288,288,Audi A1,Sedans,15090,63668,85,Used,_Black,1.598,DIESEL,17,4,14,2016.0,White_,4,5,Automatic,3.5,4.3,92
289,289,Audi A1,Sedans,15090,63668,85,Used,_Black,1.598,DIESEL,17,4,14,2016.0,White_,4,5,Automatic,3.5,4.3,92
290,290,Audi A1,Sedans,15090,63668,85,Used,_Black,1.598,DIESEL,17,4,14,2016.0,White_,4,5,Automatic,3.5,4.3,92
291,291,Audi A1,Sedans,15090,63668,85,Used,_Black,1.598,DIESEL,17,4,14,2016.0,White_,4,5,Automatic,3.5,4.3,92
292,292,Audi A1,Sedans,15090,63668,85,Used,_Black,1.598,DIESEL,17,4,14,2016.0,White_,4,5,Automatic,3.5,4.3,92
293,293,Audi A1,Sedans,15090,63668,85,Used,_Black,1.598,DIESEL,17,4,14,2016.0,White_,4,5,Automatic,3.5,4.3,92
294,294,Audi A1,Sedans,15090,63668,85,Used,_Black,1.598,DIESEL,17,4,14,2016.0,White_,4,5,Automatic,3.5,4.3,92
295,295,Audi A1,Sedans,15090,63668,85,Used,_Black,1.598,DIESEL,17,4,14,2016.0,White_,4,5,Automatic,3.5,4.3,92
296,296,Audi A1,Sedans,14250,10000,70,Used,_Black,0.999,BENZINE,10,2,15,2016.0,Blue_,4,4,Automatic,4.4,5.4,102
297,297,Audi A1,Sedans,15090,63668,85,Used,_Black,1.598,DIESEL,17,4,14,2016.0,White_,4,5,Automatic,3.5,4.3,92
298,298,Audi A1,Sedans,14450,49466,66,Used,_Black,1.422,DIESEL,12,1,12,2016.0,Blue_,4,4,Automatic,4.1,4.6,109
299,299,Audi A1,Sedans,15090,63668,85,Used,_Black,1.598,DIESEL,17,4,14,2016.0,White_,4,5,Automatic,3.5,4.3,92
300,300,Audi A1,Compact,14470,48800,70,Used,_Black,0.999,BENZINE,15,2,12,2016.0,Black_,5,4,Automatic,4.6,5.6,107
301,301,Audi A1,Sedans,14350,94300,85,Used,_Black,1.598,DIESEL,18,4,13,2016.0,Blue_,4,5,Automatic,3.8,4.4,99
302,302,Audi A1,Compact,14210,18600,70,Used,_Black,0.999,BENZINE,10,1,12,2016.0,Silver,5,4,Automatic,4.4,5.0,102
303,303,Audi A1,Sedans,14300,67278,66,Employee's car,_Other,1.422,DIESEL,5,1,8,2016.0,White_,4,4,Automatic,3.6,4.0,94
304,304,Audi A1,Compact,13990,46000,85,Used,_Black,1.598,DIESEL,8,2,11,2016.0,White_,5,4,Automatic,4.0,4.6,99
305,305,Audi A1,Sedans,13950,10000,70,Used,_Other,0.999,BENZINE,2,1,8,2016.0,Red,4,4,Automatic,4.4,5.4,102
306,306,Audi A1,Sedans,13900,108000,66,Used,_Black,1.422,DIESEL,11,2,13,2016.0,Black_,4,4,Automatic,3.8,4.3,99
307,307,Audi A1,Sedans,15090,63668,85,Used,_Black,1.598,DIESEL,17,4,14,2016.0,White_,4,5,Automatic,3.5,4.3,92
308,308,Audi A1,Sedans,15090,63668,85,Used,_Black,1.598,DIESEL,17,4,14,2016.0,White_,4,5,Automatic,3.5,4.3,92
309,309,Audi A1,Sedans,15090,63668,85,Used,_Black,1.598,DIESEL,17,4,14,2016.0,White_,4,5,Automatic,3.5,4.3,92
310,310,Audi A1,Sedans,15090,63668,85,Used,_Black,1.598,DIESEL,17,4,14,2016.0,White_,4,5,Automatic,3.5,4.3,92
311,311,Audi A1,Sedans,15090,63668,85,Used,_Black,1.598,DIESEL,17,4,14,2016.0,White_,4,5,Automatic,3.5,4.3,92
312,312,Audi A1,Sedans,15090,63668,85,Used,_Black,1.598,DIESEL,17,4,14,2016.0,White_,4,5,Automatic,3.5,4.3,92
313,313,Audi A1,Sedans,15090,63668,85,Used,_Black,1.598,DIESEL,17,4,14,2016.0,White_,4,5,Automatic,3.5,4.3,92
314,314,Audi A1,Sedans,15090,63668,85,Used,_Black,1.598,DIESEL,17,4,14,2016.0,White_,4,5,Automatic,3.5,4.3,92
315,315,Audi A1,Sedans,15090,63668,85,Used,_Black,1.598,DIESEL,17,4,14,2016.0,White_,4,5,Automatic,3.5,4.3,92
316,316,Audi A1,Sedans,15090,63668,85,Used,_Black,1.598,DIESEL,17,4,14,2016.0,White_,4,5,Automatic,3.5,4.3,92
317,317,Audi A1,Sedans,15090,63668,85,Used,_Black,1.598,DIESEL,17,4,14,2016.0,White_,4,5,Automatic,3.5,4.3,92
318,318,Audi A1,Compact,14990,35367,70,Used,_Black,0.999,BENZINE,9,1,12,2016.0,Blue_,5,4,Automatic,4.4,5.4,102
319,319,Audi A1,Sedans,15090,63668,85,Used,_Black,1.598,DIESEL,17,4,14,2016.0,White_,4,5,Automatic,3.5,4.3,92
320,320,Audi A1,Sedans,15090,63668,85,Used,_Black,1.598,DIESEL,17,4,14,2016.0,White_,4,5,Automatic,3.5,4.3,92
321,321,Audi A1,Sedans,15090,63668,85,Used,_Black,1.598,DIESEL,17,4,14,2016.0,White_,4,5,Automatic,3.5,4.3,92
322,322,Audi A1,Sedans,15000,78000,85,Used,_Other,1.598,DIESEL,8,2,14,2017.0,White_,4,5,Automatic,3.9,4.3,107
323,323,Audi A1,Compact,14998,137066,85,Used,_Other,1.598,DIESEL,18,2,15,2016.0,Blue_,5,5,Automatic,4.0,4.8,106
324,324,Audi A1,Sedans,14990,34000,85,Used,_Black,1.598,DIESEL,16,3,15,2016.0,Grey_,4,4,Automatic,4.1,4.6,99
325,325,Audi A1,Compact,14990,9600,70,Used,_Black,0.999,BENZINE,12,1,12,2017.0,Black_,5,4,Automatic,4.6,5.6,107
326,326,Audi A1,Compact,13880,88800,66,Used,_Other,1.422,DIESEL,4,1,3,2016.0,Red,5,4,Automatic,3.8,4.3,99
327,327,Audi A1,Sedans,13500,59150,66,Used,_Black,1.422,DIESEL,11,2,13,2016.0,Grey_,4,5,Automatic,3.4,3.9,91
328,328,Audi A1,Sedans,13480,110375,66,Used,_Other,1.422,DIESEL,4,1,5,2016.0,Black_,4,4,Automatic,3.8,4.3,99
329,329,Audi A1,Sedans,13450,26310,70,Used,_Other,0.999,BENZINE,4,1,10,2018.0,Black_,4,4,Automatic,4.4,5.4,102
330,330,Audi A1,Sedans,13250,65000,70,Used,_Black,0.999,BENZINE,13,2,13,2016.0,White_,4,4,Automatic,4.4,5.2,102
331,331,Audi A1,Compact,14990,49351,66,Used,_Grey,1.422,DIESEL,17,3,13,2016.0,Black_,5,5,Automatic,4.0,4.4,104
332,332,Audi A1,Compact,14990,49351,66,Used,_Grey,1.422,DIESEL,17,3,13,2016.0,Black_,5,5,Automatic,4.0,4.4,104
333,333,Audi A1,Sedans,13599,58380,66,Used,_Black,1.422,DIESEL,14,2,14,2016.0,White_,4,4,Automatic,3.8,4.3,99
334,334,Audi A1,Compact,14990,49351,66,Used,_Grey,1.422,DIESEL,17,3,13,2016.0,Black_,5,5,Automatic,4.0,4.4,104
335,335,Audi A1,Compact,14990,49351,66,Used,_Grey,1.422,DIESEL,17,3,13,2016.0,Black_,5,5,Automatic,4.0,4.4,104
336,336,Audi A1,Compact,14990,49351,66,Used,_Grey,1.422,DIESEL,17,3,13,2016.0,Black_,5,5,Automatic,4.0,4.4,104
337,337,Audi A1,Compact,14990,49351,66,Used,_Grey,1.422,DIESEL,17,3,13,2016.0,Black_,5,5,Automatic,4.0,4.4,104
338,338,Audi A1,Compact,14990,49351,66,Used,_Grey,1.422,DIESEL,17,3,13,2016.0,Black_,5,5,Automatic,4.0,4.4,104
339,339,Audi A1,Compact,14990,49351,66,Used,_Grey,1.422,DIESEL,17,3,13,2016.0,Black_,5,5,Automatic,4.0,4.4,104
340,340,Audi A1,Compact,14990,49351,66,Used,_Grey,1.422,DIESEL,17,3,13,2016.0,Black_,5,5,Automatic,4.0,4.4,104
341,341,Audi A1,Compact,14990,49351,66,Used,_Grey,1.422,DIESEL,17,3,13,2016.0,Black_,5,5,Automatic,4.0,4.4,104
342,342,Audi A1,Sedans,15700,31100,85,Used,_Black,1.598,DIESEL,6,2,8,2016.0,White_,4,5,Automatic,3.7,4.3,97
343,343,Audi A1,Sedans,15680,79244,92,Used,_Black,1.395,BENZINE,16,3,15,2016.0,Red,4,4,Automatic,4.9,6.2,112
344,344,Audi A1,Compact,14990,49351,66,Used,_Grey,1.422,DIESEL,17,3,13,2016.0,Black_,5,5,Automatic,4.0,4.4,104
345,345,Audi A1,Sedans,15750,58722,85,Used,_Black,1.598,DIESEL,18,3,13,2016.0,White_,4,4,Automatic,3.8,4.4,99
346,346,Audi A1,Compact,14990,49351,66,Used,_Grey,1.422,DIESEL,17,3,13,2016.0,Black_,5,5,Automatic,4.0,4.4,104
347,347,Audi A1,Compact,14990,49351,66,Used,_Grey,1.422,DIESEL,17,3,13,2016.0,Black_,5,5,Automatic,4.0,4.4,104
348,348,Audi A1,Sedans,15660,11725,70,Used,_Other,0.999,BENZINE,5,3,13,2016.0,Black_,4,4,Automatic,4.4,5.2,104
349,349,Audi A1,Sedans,15750,41600,85,Used,_Black,1.598,DIESEL,14,1,13,2016.0,Grey_,4,4,Automatic,3.8,4.4,99
350,350,Audi A1,Sedans,11000,56000,85,Used,_Other,1.598,DIESEL,11,2,14,2016.0,Red,4,5,Automatic,3.9,4.3,107
351,351,Audi A1,Compact,14990,49351,66,Used,_Grey,1.422,DIESEL,17,3,13,2016.0,Black_,5,5,Automatic,4.0,4.4,104
352,352,Audi A1,Compact,14990,49351,66,Used,_Grey,1.422,DIESEL,17,3,13,2016.0,Black_,5,5,Automatic,4.0,4.4,104
353,353,Audi A1,Compact,14990,49351,66,Used,_Grey,1.422,DIESEL,17,3,13,2016.0,Black_,5,5,Automatic,4.0,4.4,104
354,354,Audi A1,Compact,14990,49351,66,Used,_Grey,1.422,DIESEL,17,3,13,2016.0,Black_,5,5,Automatic,4.0,4.4,104
355,355,Audi A1,Compact,14990,49351,66,Used,_Grey,1.422,DIESEL,17,3,13,2016.0,Black_,5,5,Automatic,4.0,4.4,104
356,356,Audi A1,Sedans,14990,60000,66,Used,_Grey,1.422,DIESEL,13,3,12,2016.0,Black_,4,4,Automatic,3.6,4.5,94
357,357,Audi A1,Compact,14990,49351,66,Used,_Grey,1.422,DIESEL,17,3,13,2016.0,Black_,5,5,Automatic,4.0,4.4,104
358,358,Audi A1,Sedans,14959,56967,70,Used,_Black,0.999,BENZINE,13,2,13,2016.0,Black_,4,4,Automatic,4.4,5.4,102
359,359,Audi A1,Compact,14959,56967,70,Used,_Black,0.999,BENZINE,13,2,13,2016.0,Black_,5,4,Automatic,4.4,5.4,102
360,360,Audi A1,Compact,14930,87300,92,Used,_Black,1.395,BENZINE,13,6,13,2016.0,Black_,5,4,Automatic,4.9,6.2,112
361,361,Audi A1,Sedans,14930,86698,70,Used,_Black,0.999,BENZINE,17,4,15,2016.0,White_,4,4,Automatic,4.4,5.4,102
362,362,Audi A1,Sedans,14950,70000,66,Used,_Other,1.422,DIESEL,13,2,13,2016.0,Black_,4,4,Automatic,3.8,4.3,99
363,363,Audi A1,Sedans,14930,87300,92,Used,_Black,1.395,BENZINE,13,6,13,2016.0,Black_,4,4,Automatic,4.9,6.2,112
364,364,Audi A1,Sedans,14900,115900,85,Used,_Other,1.598,DIESEL,8,1,8,2017.0,Red,4,5,Automatic,3.8,4.4,99
365,365,Audi A1,Compact,14850,25000,70,Used,_Black,0.999,BENZINE,13,4,11,2016.0,Black_,5,4,Automatic,4.6,5.6,107
366,366,Audi A1,Compact,14890,58718,85,Used,_Black,1.598,DIESEL,11,5,13,2016.0,White_,5,4,Automatic,4.0,4.6,106
367,367,Audi A1,Compact,14700,35730,92,Used,_Black,1.395,BENZINE,14,2,13,2016.0,Red,5,4,Automatic,5.1,6.3,117
368,368,Audi A1,Sedans,14640,83450,85,Used,_Black,1.598,DIESEL,13,2,12,2016.0,Black_,4,4,Automatic,3.8,4.4,99
