,make_model,body_type,price,km,hp,Type,Upholstery,Displacement,Fuel,Comfort_Convenience,Extras,Safety_Security,First_Registration,Body_Color,door_numbers,seat_numbers,Gearing_Type,consumption_comb,consumption_city,co2_emission
57,AudiA1,Sedans,10800,34000,66,Used,Partleather,1.422,DIESEL,6,3,14,2016.0,Blue,4.0,4,Manual,3.8,4.4,99
58,AudiA1,Sedans,10600,55000,70,Used,Other,0.999,BENZINE,6,1,13,2016.0,Red,4.0,4,Manual,4.2,5.0,97
59,AudiA1,Sedans,10800,99000,66,Used,Cloth-Black,1.422,DIESEL,17,3,17,2016.0,Black,4.0,4,Manual,3.7,4.2,97
60,AudiA1,Compact,9950,118500,70,Used,Cloth-Black,0.999,BENZINE,13,3,14,2016.0,Black,5.0,4,Manual,4.4,5.2,102
61,AudiA1,Sedans,10300,85000,70,Used,Other,0.999,BENZINE,8,3,12,2016.0,Red,4.0,5,Manual,4.2,5.0,97
62,AudiA1,Sedans,10000,192000,85,Used,Cloth-Black,1.598,DIESEL,11,1,14,2016.0,Black,4.0,4,Manual,3.9,4.7,102
63,AudiA1,Compact,10490,130000,66,Used,Black,1.422,DIESEL,8,1,12,2016.0,White,5.0,4,Manual,3.9,4.3,102
64,AudiA1,Compact,18900,41294,71,Used,Cloth-Grey,0.999,BENZINE,10,1,11,2016.0,Grey,5.0,4,Automatic,4.4,5.4,103
65,AudiA1,Sedans,18900,64000,85,Used,Fullleather,1.598,DIESEL,13,2,9,2017.0,White,4.0,4,Automatic,3.7,4.3,97
66,AudiA1,Sedans,18900,13135,70,Used,Other,0.999,BENZINE,8,1,6,2018.0,Grey,4.0,5,Automatic,4.4,5.0,102
67,AudiA1,Sedans,18900,4250,70,Used,Partleather-Black,0.999,BENZINE,11,6,15,2017.0,Silver,4.0,4,Automatic,4.4,5.4,102
68,AudiA1,Sedans,18890,2949,70,Used,Cloth-Black,0.999,BENZINE,16,3,9,2018.0,Silver,4.0,4,Automatic,4.4,5.2,104
69,AudiA1,Sedans,18890,17861,71,Used,Other,0.999,BENZINE,9,3,11,2017.0,Yellow,4.0,4,Automatic,4.4,5.0,102
70,AudiA1,Compact,18890,22800,92,Used,Partleather-Black,1.395,BENZINE,14,3,13,2017.0,Black,5.0,4,Automatic,5.1,6.3,117
71,AudiA1,Sedans,18880,5108,70,Used,Cloth-Black,0.999,BENZINE,18,4,15,2017.0,Black,4.0,5,Automatic,4.4,5.4,102
72,AudiA1,Sedans,18880,11335,70,Employee'scar,Cloth-Black,0.999,BENZINE,15,4,15,2018.0,White,4.0,5,Automatic,4.4,5.4,102
73,AudiA1,Compact,18880,6396,70,Used,Cloth-Black,0.999,BENZINE,16,2,12,2018.0,Red,5.0,4,Automatic,4.4,5.2,104
74,AudiA1,Compact,18880,47800,85,Used,Cloth-Black,1.598,DIESEL,21,4,15,2016.0,Grey,5.0,5,Automatic,3.8,4.4,99
75,AudiA1,Compact,18880,7021,70,Used,Cloth-Black,0.929,BENZINE,16,3,11,2018.0,Blue,5.0,5,Automatic,4.4,5.4,102
76,AudiA1,Compact,18880,30952,92,Used,Fullleather-Black,1.395,BENZINE,16,4,14,2016.0,Black,5.0,4,Automatic,5.2,6.7,123
77,AudiA1,Sedans,18880,33991,92,Used,Fullleather-Red,1.395,BENZINE,18,5,13,2016.0,White,4.0,4,Automatic,5.2,6.7,112
78,AudiA1,Sedans,18870,35800,66,Used,Cloth-Black,1.422,DIESEL,16,3,13,2017.0,White,4.0,4,Automatic,3.8,4.3,99
79,AudiA1,Sedans,18850,7672,85,Used,Fullleather-Black,1.598,DIESEL,3,1,9,2018.0,Silver,4.0,4,Automatic,3.7,4.3,97
80,AudiA1,Sedans,18500,13406,85,Used,Cloth-Other,1.598,DIESEL,11,4,12,2018.0,Black,4.0,5,Automatic,3.8,4.6,99
81,AudiA1,Compact,18870,8430,70,Used,Cloth-Black,0.999,BENZINE,15,4,11,2018.0,Blue,5.0,4,Automatic,4.6,5.6,102
82,AudiA1,Compact,18497,40488,85,Used,Cloth-Black,1.598,DIESEL,19,4,15,2016.0,Red,5.0,5,Automatic,4.0,4.8,106
83,AudiA1,Compact,18490,24200,66,Used,Cloth-Black,1.422,DIESEL,14,1,13,2017.0,Grey,5.0,4,Automatic,4.1,4.6,108
84,AudiA1,Compact,18490,26500,66,Used,Cloth-Black,1.422,DIESEL,17,5,15,2017.0,Brown,5.0,5,Automatic,4.0,4.4,104
85,AudiA1,Compact,18490,58806,71,Used,Cloth-Black,0.999,BENZINE,14,1,11,2016.0,Black,5.0,4,Automatic,4.4,5.4,103
86,AudiA1,Sedans,18500,39000,85,Used,Other,1.598,DIESEL,6,2,10,2016.0,White,4.0,4,Automatic,3.8,4.4,99
87,AudiA1,Sedans,18490,16700,92,Used,Cloth-Black,1.395,BENZINE,12,4,14,2017.0,Red,4.0,4,Automatic,5.1,6.3,117
88,AudiA1,Sedans,18490,41900,92,Used,Partleather-Black,1.395,BENZINE,17,6,13,2016.0,White,4.0,4,Automatic,5.1,6.6,121
89,AudiA1,Compact,18480,15093,92,Used,Cloth-Black,1.395,BENZINE,15,2,13,2016.0,Black,5.0,5,Automatic,4.9,6.2,112
90,AudiA1,Sedans,18480,5211,66,Used,Cloth-Black,1.422,DIESEL,16,2,10,2018.0,Red,4.0,5,Automatic,4.0,4.5,104
91,AudiA1,Compact,18470,12000,70,Used,Cloth-Black,0.999,BENZINE,14,4,11,2018.0,White,5.0,4,Automatic,4.6,5.6,107
92,AudiA1,Compact,18444,50066,92,Used,Cloth-Grey,1.395,BENZINE,15,3,14,2016.0,Grey,5.0,4,Automatic,4.9,6.2,112
93,AudiA1,Compact,18400,51484,71,Used,Other,0.999,BENZINE,9,1,11,2017.0,Red,5.0,4,Automatic,4.4,5.4,103
94,AudiA1,Sedans,18400,14770,85,Employee'scar,Other-Black,1.598,DIESEL,1,1,7,2018.0,Black,4.0,4,Automatic,3.8,4.6,99
95,AudiA1,Sedans,18900,12415,85,Used,Other,1.598,DIESEL,3,1,13,2018.0,Black,4.0,5,Automatic,4.0,4.6,105
96,AudiA1,Sedans,18900,26064,85,Used,Cloth-Black,1.598,DIESEL,5,1,12,2018.0,Silver,4.0,4,Automatic,4.0,4.6,105
97,AudiA1,Sedans,18900,16500,85,Employee'scar,Cloth-Black,1.598,DIESEL,9,5,14,2018.0,Black,4.0,5,Automatic,4.0,4.6,105
98,AudiA1,Sedans,18900,9000,92,Used,alcantara-Black,1.395,BENZINE,4,2,13,2016.0,Black,4.0,4,Automatic,4.9,6.2,112
99,AudiA1,Sedans,18900,12402,85,Used,Other,1.598,DIESEL,3,1,13,2018.0,Black,4.0,5,Automatic,4.0,4.6,105
100,AudiA1,Sedans,18900,14702,85,Used,Other,1.598,DIESEL,3,1,13,2018.0,White,4.0,5,Automatic,4.0,4.6,105
101,AudiA1,Sedans,18900,14523,85,Employee'scar,Cloth-Black,1.598,DIESEL,2,1,8,2018.0,White,4.0,4,Automatic,4.0,4.6,105
102,AudiA1,Sedans,18900,9082,85,Used,Other,1.598,DIESEL,3,1,13,2018.0,Black,4.0,5,Automatic,4.0,4.6,105
103,AudiA1,Sedans,18900,9580,85,Used,Other,1.598,DIESEL,3,3,8,2018.0,Blue,4.0,4,Automatic,3.5,4.3,92
104,AudiA1,Sedans,18900,10013,85,Used,Other,1.598,DIESEL,3,3,8,2018.0,Blue,4.0,4,Automatic,3.5,4.3,92
105,AudiA1,Sedans,18900,14878,85,Used,Other,1.598,DIESEL,3,1,13,2018.0,Silver,4.0,5,Automatic,4.0,4.6,105
106,AudiA1,Sedans,18900,10273,85,Used,Other,1.598,DIESEL,3,3,8,2018.0,Grey,4.0,4,Automatic,3.5,4.3,92
107,AudiA1,Compact,18900,47500,71,Used,Cloth-Grey,0.999,BENZINE,17,2,12,2016.0,White,5.0,4,Automatic,4.4,5.4,103
108,AudiA1,Sedans,18900,9466,85,Used,Other,1.598,DIESEL,3,3,8,2018.0,Blue,4.0,4,Automatic,3.5,4.3,92
109,AudiA1,Sedans,18900,18971,85,Used,Cloth-Black,1.598,DIESEL,3,1,10,2018.0,Silver,4.0,5,Automatic,3.7,4.3,97
110,AudiA1,Compact,18900,31877,51,Used,Black,0.999,BENZINE,11,2,12,2018.0,White,5.0,5,Automatic,4.5,5.4,103
111,AudiA1,Sedans,18900,9878,85,Used,Other,1.598,DIESEL,3,3,8,2018.0,White,4.0,4,Automatic,3.5,4.3,92
112,AudiA1,Compact,18900,17535,70,Used,Cloth-Black,0.999,BENZINE,16,3,15,2018.0,Black,5.0,5,Automatic,4.6,5.6,107
113,AudiA1,Compact,18850,76264,92,Used,Cloth-Black,1.395,BENZINE,12,1,3,2016.0,Brown,5.0,4,Automatic,4.9,6.2,112
114,AudiA1,Compact,18850,6695,70,Used,Cloth-Black,0.999,BENZINE,14,3,13,2018.0,Silver,5.0,5,Automatic,4.6,5.6,102
115,AudiA1,Sedans,18850,21275,92,Used,Cloth-Black,1.395,BENZINE,17,4,14,2016.0,Brown,4.0,4,Automatic,4.9,6.2,112
116,AudiA1,Sedans,18850,12261,66,Used,Other,1.422,DIESEL,6,1,10,2018.0,Blue,4.0,5,Automatic,3.9,4.0,101
117,AudiA1,Sedans,18840,3620,70,Used,Other-Other,0.999,BENZINE,17,3,13,2018.0,Silver,4.0,5,Automatic,4.4,5.2,104
118,AudiA1,Sedans,18800,8330,85,Used,Cloth-Black,1.598,DIESEL,14,2,13,2018.0,Black,4.0,4,Automatic,3.5,4.3,92
119,AudiA1,Compact,18750,20306,70,Employee'scar,Cloth-Black,0.999,BENZINE,15,2,12,2018.0,White,5.0,4,Automatic,4.4,5.4,102
120,AudiA1,Compact,18730,1,85,New,Velour,0.999,BENZINE,6,1,9,2019.0,Yellow,5.0,5,Automatic,4.8,5.8,108
121,AudiA1,Sedans,18700,27000,85,Employee'scar,Cloth-Grey,1.598,DIESEL,11,1,12,2016.0,Grey,4.0,4,Automatic,3.7,4.3,97
122,AudiA1,Sedans,18690,31750,92,Used,Partleather-Black,1.395,BENZINE,18,4,14,2016.0,Black,4.0,4,Automatic,4.9,6.2,112
123,AudiA1,Sedans,18600,19800,70,Used,Other,0.999,BENZINE,14,3,16,2017.0,Red,4.0,4,Automatic,4.4,5.4,102
124,AudiA1,Sedans,18500,52000,85,Used,Other,1.598,DIESEL,4,2,13,2016.0,White,4.0,4,Automatic,4.0,4.6,105
125,AudiA1,Sedans,18500,15500,70,Used,Cloth-Black,0.999,BENZINE,16,5,14,2018.0,Grey,4.0,5,Automatic,4.4,5.4,102
126,AudiA1,Compact,18620,25977,92,Used,Cloth-Grey,1.395,BENZINE,17,2,15,2016.0,Black,5.0,5,Automatic,5.0,6.2,113
127,AudiA1,Sedans,18500,9000,70,Used,Cloth-Black,0.999,BENZINE,17,2,13,2017.0,Black,4.0,5,Automatic,4.4,5.4,102
128,AudiA1,Sedans,18500,65000,66,Used,Other,1.422,DIESEL,3,1,7,2017.0,Blue,4.0,4,Automatic,3.8,4.3,99
129,AudiA1,Sedans,18500,14493,85,Used,Other,1.598,DIESEL,3,1,13,2018.0,White,4.0,5,Automatic,4.0,4.6,105
130,AudiA1,Sedans,18500,33500,92,Used,Cloth-Grey,1.395,BENZINE,15,3,14,2017.0,Red,4.0,5,Automatic,4.9,6.2,112
131,AudiA1,Compact,18333,4800,70,Employee'scar,Cloth-Grey,0.999,BENZINE,11,3,13,2018.0,Black,5.0,4,Automatic,4.4,5.4,102
132,AudiA1,Compact,18350,51000,70,Used,Cloth-Black,0.999,BENZINE,6,1,6,2016.0,Grey,5.0,4,Automatic,4.4,5.4,103
133,AudiA1,Sedans,18349,7307,70,Used,alcantara-Black,0.999,BENZINE,17,2,11,2017.0,Black,4.0,4,Automatic,4.4,5.2,104
134,AudiA1,Compact,18333,4800,70,Employee'scar,Cloth-Grey,0.999,BENZINE,11,3,13,2018.0,Black,5.0,4,Automatic,4.4,5.4,102
135,AudiA1,Compact,18333,5500,70,Employee'scar,Cloth-Grey,0.999,BENZINE,11,3,13,2018.0,Black,5.0,4,Automatic,4.4,5.4,102
136,AudiA1,Sedans,18300,35500,66,Used,Cloth-Black,1.422,DIESEL,13,3,11,2018.0,Silver,4.0,4,Automatic,4.0,4.5,104
137,AudiA1,Sedans,18300,18000,92,Used,Cloth-Blue,1.395,BENZINE,14,2,12,2017.0,Blue,4.0,5,Automatic,4.9,6.2,112
138,AudiA1,Sedans,18290,40000,92,Used,Other,1.395,BENZINE,9,2,8,2017.0,Blue,4.0,4,Automatic,4.9,6.2,112
139,AudiA1,Sedans,18250,14551,85,Employee'scar,Other-Other,1.598,DIESEL,6,1,10,2018.0,Silver,4.0,4,Automatic,4.0,4.6,105
140,AudiA1,Sedans,18200,16500,85,Used,Cloth-Black,1.395,DIESEL,22,6,24,2018.0,Black,4.0,5,Automatic,3.7,4.3,117
141,AudiA1,Compact,18185,26700,85,Used,Cloth-Black,1.598,DIESEL,17,4,14,2016.0,Black,5.0,5,Automatic,3.8,4.4,99
142,AudiA1,Sedans,18150,8000,70,Used,Other,0.999,BENZINE,16,2,14,2017.0,Beige,4.0,4,Automatic,4.4,5.4,102
143,AudiA1,Compact,18000,15000,85,Used,Cloth-Grey,1.598,DIESEL,11,3,16,2018.0,Grey,5.0,4,Automatic,3.8,4.6,99
144,AudiA1,Compact,17998,14436,92,Used,Cloth-Black,1.395,BENZINE,14,2,15,2017.0,Silver,5.0,5,Automatic,5.2,6.7,123
145,AudiA1,Compact,17998,72624,92,Used,Partleather-Black,1.395,BENZINE,18,3,15,2016.0,Grey,5.0,5,Automatic,5.2,6.7,123
146,AudiA1,Sedans,17990,13960,66,Used,Cloth-Black,1.422,DIESEL,16,3,12,2016.0,White,4.0,5,Automatic,3.9,4.3,103
147,AudiA1,Sedans,17990,40301,92,Used,Cloth-Red,1.395,BENZINE,15,3,13,2016.0,Red,4.0,4,Automatic,5.2,6.7,123
148,AudiA1,Sedans,17990,19990,71,Used,Other,0.999,BENZINE,9,2,11,2017.0,Yellow,4.0,4,Automatic,4.4,5.0,102
149,AudiA1,Compact,17990,3087,70,Used,Cloth-Black,0.999,BENZINE,9,1,12,2018.0,Blue,5.0,5,Automatic,4.4,5.4,102
150,AudiA1,Compact,17989,37626,66,Used,Cloth-Black,1.422,DIESEL,15,3,15,2016.0,Black,5.0,5,Automatic,4.1,4.6,109
151,AudiA1,Sedans,17980,22980,70,Used,Cloth-Black,0.999,BENZINE,13,3,12,2017.0,Black,4.0,5,Automatic,4.4,5.4,102
152,AudiA1,Compact,17980,57926,66,Used,Cloth,1.422,DIESEL,7,1,10,2016.0,Grey,5.0,5,Automatic,3.8,4.3,99
153,AudiA1,Compact,17970,3900,92,Used,Cloth-Black,1.395,BENZINE,14,2,16,2017.0,Blue,5.0,4,Automatic,4.9,6.2,112
154,AudiA1,Sedans,17980,7924,92,Used,Cloth-Black,1.395,BENZINE,19,3,14,2016.0,Blue,4.0,4,Automatic,4.9,6.2,112
155,AudiA1,Compact,17970,6257,85,Used,Cloth-Black,1.598,DIESEL,15,2,11,2017.0,Silver,5.0,4,Automatic,4.0,4.8,106
156,AudiA1,Sedans,17950,29800,85,Used,Cloth-Black,1.598,DIESEL,7,1,12,2016.0,Silver,4.0,4,Automatic,3.7,4.3,97
157,AudiA1,Compact,17950,35816,70,Used,Cloth-Black,0.999,BENZINE,10,1,12,2016.0,Black,5.0,4,Automatic,4.4,5.4,102
158,AudiA1,Sedans,17950,12960,92,Used,Fullleather-Black,1.395,BENZINE,14,4,13,2018.0,Grey,4.0,5,Automatic,4.9,6.2,112
159,AudiA1,Compact,17950,8600,70,Employee'scar,Cloth-Grey,0.999,BENZINE,11,3,13,2018.0,Black,5.0,4,Automatic,4.4,5.4,102
160,AudiA1,Sedans,17950,14300,70,Used,Other-Black,0.999,DIESEL,15,3,13,2017.0,Blue,4.0,5,Automatic,4.4,5.0,117
161,AudiA1,Sedans,17944,9463,70,Used,Cloth-Black,0.999,BENZINE,15,1,14,2018.0,White,4.0,5,Automatic,4.4,5.4,102
162,AudiA1,Compact,17940,20326,92,Used,Cloth-Black,1.395,BENZINE,16,3,15,2016.0,Red,5.0,4,Automatic,4.9,6.2,112
163,AudiA1,Compact,17950,70000,70,Used,Partleather-Black,0.999,BENZINE,19,4,22,2016.0,Red,5.0,4,Automatic,4.4,5.4,102
164,AudiA1,Sedans,17500,23664,66,Used,Cloth-Black,1.422,DIESEL,9,2,11,2018.0,Silver,4.0,5,Automatic,3.9,4.5,102
165,AudiA1,Sedans,17500,51900,66,Used,Partleather-Black,1.422,DIESEL,18,4,16,2016.0,Black,4.0,5,Automatic,3.8,4.3,99
166,AudiA1,Sedans,17500,15000,70,Used,Other,0.999,BENZINE,19,1,69,2017.0,Blue,4.0,4,Automatic,4.4,5.4,102
167,AudiA1,Sedans,17500,33000,92,Used,Other,1.395,BENZINE,15,3,15,2016.0,Red,4.0,4,Automatic,4.9,6.2,112
168,AudiA1,Sedans,17450,12000,66,Used,Other,1.422,DIESEL,10,1,10,2016.0,Grey,4.0,5,Automatic,3.8,4.5,102
169,AudiA1,Sedans,17500,42000,66,Used,Cloth-Grey,1.422,DIESEL,10,2,12,2017.0,Silver,4.0,4,Automatic,3.8,4.3,99
170,AudiA1,Sedans,17930,25976,85,Used,Other-Black,1.598,DIESEL,17,2,13,2017.0,Blue,4.0,4,Automatic,4.0,4.8,106
171,AudiA1,Sedans,17500,26299,70,Used,Other,0.999,BENZINE,4,1,10,2017.0,Black,4.0,4,Automatic,4.2,5.0,102
172,AudiA1,Sedans,17495,40000,70,Used,Cloth-Black,0.999,BENZINE,17,2,13,2017.0,Red,4.0,5,Automatic,4.4,5.4,102
173,AudiA1,Sedans,17490,36530,66,Used,Cloth-Black,1.422,DIESEL,18,3,9,2017.0,Black,4.0,4,Automatic,3.8,4.3,99
174,AudiA1,Sedans,17490,29159,66,Used,Other,1.422,DIESEL,9,2,10,2017.0,Grey,4.0,4,Automatic,3.9,4.5,102
175,AudiA1,Sedans,17490,55000,141,Used,Cloth-Black,1.798,BENZINE,16,4,15,2016.0,Black,4.0,5,Automatic,5.8,7.4,137
176,AudiA1,Sedans,17449,40133,70,Used,Cloth-Black,0.999,BENZINE,18,3,16,2016.0,Grey,4.0,4,Automatic,4.4,5.4,107
177,AudiA1,Compact,17445,38562,92,Used,Cloth-Black,1.395,BENZINE,13,2,12,2017.0,White,5.0,4,Automatic,4.9,6.2,112
178,AudiA1,Compact,17444,7300,70,Employee'scar,Grey,0.999,BENZINE,11,3,13,2018.0,Black,5.0,4,Automatic,4.4,5.4,102
179,AudiA1,Stationwagon,17440,10457,92,Used,Cloth-Red,1.395,BENZINE,16,2,12,2017.0,Blue,5.0,5,Automatic,4.9,6.2,112
180,AudiA1,Compact,17420,27058,70,Used,alcantara-Black,0.999,BENZINE,15,2,15,2016.0,Grey,5.0,4,Automatic,4.4,5.4,102
181,AudiA1,Compact,17450,38344,70,Used,Cloth,0.999,BENZINE,14,3,14,2016.0,Black,5.0,5,Automatic,4.4,5.2,104
182,AudiA1,Sedans,17445,45276,110,Used,Partleather-Black,1.395,BENZINE,16,5,16,2016.0,Red,4.0,5,Automatic,4.7,5.8,109
183,AudiA1,Compact,17370,16607,70,Used,Cloth-Black,0.999,BENZINE,13,2,15,2018.0,White,5.0,4,Automatic,4.4,5.2,104
184,AudiA1,Compact,17350,26462,70,Used,Cloth-Black,0.999,BENZINE,15,3,13,2016.0,Black,5.0,5,Automatic,4.4,5.4,102
185,AudiA1,Compact,17900,62000,66,Used,Cloth-Black,1.422,DIESEL,13,3,14,2017.0,White,5.0,4,Automatic,3.8,4.3,99
186,AudiA1,Compact,17930,40257,85,Used,alcantara-Black,1.598,DIESEL,17,5,16,2017.0,Black,5.0,5,Automatic,3.8,4.4,99
187,AudiA1,Compact,17920,36709,85,Used,Cloth-Black,1.598,DIESEL,14,1,13,2016.0,Black,5.0,4,Automatic,3.8,4.4,99
188,AudiA1,Sedans,17900,25330,70,Used,Other,0.999,BENZINE,4,1,10,2017.0,Grey,4.0,5,Automatic,4.5,5.4,103
189,AudiA1,Compact,17900,11300,66,Used,Other,0.999,DIESEL,19,1,69,2016.0,Grey,5.0,4,Automatic,3.9,4.5,117
190,AudiA1,Compact,17900,10170,70,Used,Cloth-Black,0.999,BENZINE,13,4,13,2018.0,Grey,5.0,4,Automatic,4.6,5.6,102
191,AudiA1,Sedans,17900,12260,85,Used,Other,1.598,DIESEL,12,1,14,2018.0,Silver,4.0,4,Automatic,4.0,4.6,105
192,AudiA1,Compact,17900,44604,70,Used,Blue,0.999,BENZINE,15,3,14,2016.0,Red,5.0,5,Automatic,4.2,5.0,100
193,AudiA1,Sedans,17900,25751,71,Used,Other,0.999,BENZINE,6,1,10,2017.0,Beige,4.0,4,Automatic,4.4,5.0,102
194,AudiA1,Sedans,17900,13000,70,Used,Other,0.999,BENZINE,15,2,15,2017.0,Blue,4.0,4,Automatic,4.4,5.4,102
195,AudiA1,Sedans,17900,63136,70,Used,Other-Black,0.999,BENZINE,12,3,13,2016.0,Grey,4.0,4,Automatic,4.4,5.4,102
196,AudiA1,Sedans,17900,21900,85,Used,Cloth,1.598,DIESEL,2,1,8,2017.0,Beige,4.0,4,Automatic,3.7,4.3,97
197,AudiA1,Sedans,17900,23357,70,Used,Fullleather-Black,0.999,BENZINE,3,1,10,2016.0,Blue,4.0,4,Automatic,4.4,5.4,102
198,AudiA1,Compact,17900,40000,110,Used,Partleather-Black,1.395,BENZINE,16,4,15,2016.0,White,5.0,4,Automatic,5.0,6.1,116
199,AudiA1,Sedans,17900,63136,70,Used,Other-Black,0.999,BENZINE,12,3,13,2016.0,Grey,4.0,4,Automatic,4.4,5.4,102
200,AudiA1,Sedans,17890,27950,92,Used,Cloth-Black,1.395,BENZINE,15,2,15,2016.0,Silver,4.0,5,Automatic,4.9,6.2,112
201,AudiA1,Sedans,16900,3150,70,Used,Other,0.999,BENZINE,4,1,10,2016.0,Blue,4.0,4,Automatic,4.4,5.4,102
202,AudiA1,Compact,17900,4810,70,Used,Cloth-Black,0.999,BENZINE,13,4,13,2018.0,White,5.0,5,Automatic,4.6,5.6,102
203,AudiA1,Sedans,16900,32700,66,Used,Other-Other,1.422,DIESEL,8,1,10,2017.0,Blue,4.0,4,Automatic,4.0,4.5,104
204,AudiA1,Compact,16900,67790,66,Used,Partleather-Black,1.422,DIESEL,19,4,16,2016.0,Red,5.0,5,Automatic,4.0,4.4,104
205,AudiA1,Sedans,17890,63500,85,Used,Cloth-Grey,1.598,DIESEL,16,3,14,2017.0,Silver,4.0,5,Automatic,3.8,4.4,99
206,AudiA1,Sedans,17900,37702,93,Used,Other,1.395,BENZINE,11,1,11,2017.0,Blue,4.0,4,Automatic,4.9,6.2,112
207,AudiA1,Sedans,17900,40164,66,Used,Cloth-Grey,1.422,DIESEL,18,2,16,2017.0,Grey,4.0,4,Automatic,3.8,4.3,101
208,AudiA1,Sedans,16900,47750,71,Used,Other,0.999,BENZINE,10,2,10,2016.0,White,4.0,5,Automatic,4.4,5.0,102
209,AudiA1,Compact,16890,39600,92,Used,Cloth-Black,1.395,BENZINE,13,2,11,2016.0,Black,5.0,5,Automatic,5.2,6.7,123
210,AudiA1,Sedans,16890,29200,70,Used,Cloth-Black,0.999,BENZINE,15,1,12,2016.0,Red,4.0,4,Automatic,4.4,5.4,102
211,AudiA1,Sedans,16880,32103,70,Used,Cloth-Black,0.999,BENZINE,13,1,12,2016.0,Grey,4.0,4,Automatic,4.4,5.4,102
212,AudiA1,Compact,16880,19700,70,Used,Cloth-Black,0.999,BENZINE,14,2,12,2017.0,Red,5.0,4,Automatic,4.4,5.4,102
213,AudiA1,Compact,16880,6680,70,Used,Cloth-Other,0.999,BENZINE,13,3,13,2017.0,Blue,5.0,4,Automatic,4.4,5.2,104
214,AudiA1,Sedans,16880,49100,92,Used,alcantara-Black,1.395,BENZINE,12,4,10,2016.0,Grey,4.0,4,Automatic,5.1,6.6,121
215,AudiA1,Compact,16879,30348,92,Used,Cloth-Black,1.395,BENZINE,14,1,12,2016.0,Silver,5.0,5,Automatic,5.2,6.7,123
216,AudiA1,Compact,16870,7680,66,Used,Cloth-Other,1.422,DIESEL,15,2,10,2017.0,Blue,5.0,4,Automatic,4.1,4.6,109
217,AudiA1,Sedans,16850,36400,66,Used,Other,1.422,DIESEL,16,3,18,2016.0,Black,4.0,4,Automatic,4.0,4.5,104
218,AudiA1,Sedans,16840,49800,92,Used,Cloth-Black,1.395,BENZINE,15,1,15,2016.0,Blue,4.0,5,Automatic,4.9,6.2,112
219,AudiA1,Compact,16830,50200,92,Used,Cloth-Black,1.395,BENZINE,16,5,14,2016.0,White,5.0,4,Automatic,4.9,6.2,112
220,AudiA1,Sedans,16876,47500,92,Used,Cloth-Black,1.395,BENZINE,13,1,11,2016.0,Blue,4.0,5,Automatic,4.9,6.2,112
221,AudiA1,Compact,16820,24762,70,Used,Cloth-Black,0.999,BENZINE,15,3,12,2017.0,Brown,5.0,5,Automatic,4.4,5.2,104
222,AudiA1,Sedans,16800,36236,70,Used,Cloth-Grey,0.999,BENZINE,9,2,8,2016.0,Blue,4.0,5,Automatic,5.1,6.2,114
223,AudiA1,Compact,16790,38831,92,Used,Cloth-Black,1.395,BENZINE,13,1,12,2016.0,Brown,5.0,4,Automatic,5.2,6.7,123
224,AudiA1,Sedans,16780,18556,66,Used,Cloth-Black,1.422,DIESEL,14,1,14,2017.0,Black,4.0,4,Automatic,3.7,4.2,97
225,AudiA1,Compact,16530,36625,85,Used,Partleather-Black,1.598,DIESEL,19,3,13,2016.0,White,5.0,4,Automatic,4.0,4.8,106
226,AudiA1,Sedans,16500,25000,92,Used,Other,1.395,BENZINE,7,1,10,2016.0,Brown,4.0,5,Automatic,4.9,6.2,112
227,AudiA1,Sedans,16500,36041,85,Used,Other,1.598,DIESEL,3,1,13,2017.0,Black,4.0,5,Automatic,4.0,4.6,105
228,AudiA1,Sedans,16500,36500,85,Used,Other,1.598,DIESEL,15,5,14,2016.0,Red,4.0,5,Automatic,3.7,4.3,97
229,AudiA1,Sedans,16500,66000,85,Used,Cloth-Grey,1.598,DIESEL,7,2,12,2016.0,Blue,4.0,5,Automatic,3.7,4.3,97
230,AudiA1,Sedans,16490,90000,66,Used,Other,1.422,DIESEL,12,3,13,2016.0,Black,4.0,4,Automatic,3.9,4.5,102
231,AudiA1,Sedans,16490,14000,70,Used,Cloth-Grey,0.999,BENZINE,15,2,15,2016.0,Red,4.0,4,Automatic,4.4,5.2,104
232,AudiA1,Sedans,16490,16081,70,Used,Cloth-Black,0.999,BENZINE,12,3,12,2016.0,Blue,4.0,4,Automatic,4.4,5.2,104
233,AudiA1,Sedans,16480,32863,92,Used,Cloth-Black,1.395,BENZINE,8,2,12,2016.0,Brown,4.0,5,Automatic,4.9,6.2,112
234,AudiA1,Sedans,16480,54889,70,Used,Cloth-Black,0.999,BENZINE,13,1,14,2016.0,White,4.0,4,Automatic,4.4,5.2,104
235,AudiA1,Sedans,16450,18392,70,Used,Cloth-Black,0.999,BENZINE,15,3,13,2016.0,White,4.0,4,Automatic,4.4,5.4,102
236,AudiA1,Compact,16480,40800,92,Used,Cloth-Black,1.395,BENZINE,15,1,15,2016.0,Blue,5.0,5,Automatic,4.9,6.2,113
237,AudiA1,Compact,16480,60490,66,Used,Partleather-Black,1.422,DIESEL,18,5,15,2016.0,Blue,5.0,4,Automatic,4.1,4.6,109
238,AudiA1,Compact,16444,33142,70,Used,alcantara-Black,0.999,BENZINE,14,3,14,2016.0,White,5.0,4,Automatic,4.4,5.4,102
239,AudiA1,Compact,16430,40500,92,Used,Cloth-Black,1.395,BENZINE,13,1,14,2016.0,Black,5.0,5,Automatic,5.1,6.6,121
